ano,periodo,vtotal,areatotal,tempano,precano,munic
2001,0,653140.375,416196,20.68114618,1557.254436,3523503
2002,0,931890.4453,405207,21.39675053,1189.851923,3523503
2003,0,985553.0272,404316,20.91117399,1392.000407,3523503
2004,0,1183738.116,433719,19.98892159,1367.161071,3523503
2005,0,1299474,400356,20.52077333,1257.540219,3523503
2006,1,1081641.265,360558,20.45279542,1236.41322,3523503
2007,1,933850.0231,332739,20.92090438,1395.645837,3523503
2008,1,1174848.19,363330,20.32741518,1022.27486,3523503
2009,1,3645311.814,538560,20.51903215,2133.385549,3523503
2010,1,3131939.721,670230,20.48891721,1470.432885,3523503
2011,1,2783444.251,670230,20.99414184,1745.213365,3523503
2012,1,2106567.684,542520,21.15873035,1532.716215,3523503
2013,1,1994198.561,671220,20.5740677,1561.059803,3523503
2014,1,2554816.826,635085,22.2222809,1117.479727,3523503
1990,0,683725.5801,687060,20.75547359,1342.678221,3523602
1991,0,635647.9976,853380,20.74703394,1613.729219,3523602
1992,0,2611200.662,882090,20.74842578,1323.383944,3523602
1993,0,2206908.888,689040,19.92398138,1667.606171,3523602
1994,0,2677523.874,737253,20.31991151,1505.850401,3523602
1995,0,1709267.841,740817,20.52978592,2098.343,3523602
1996,0,2145644.497,1097811,20.0340216,1510.406744,3523602
1997,0,1788175.97,837639,20.51419558,1472.560749,3523602
1998,0,2135376.409,850311,20.77486843,1570.503179,3523602
1999,0,1380402.533,731709,20.65635989,1479.194092,3523602
2000,0,2001744.804,946539,20.79931353,1454.704396,3523602
2001,0,3226005.337,964260,20.90603773,1754.725173,3523602
2002,0,2940174.751,787149,21.60954746,1416.803985,3523602
2003,0,2455575.541,709632,20.93343133,1245.698301,3523602
2004,0,3064318.293,763587,20.22446149,1629.039655,3523602
2005,0,3107016,780615,20.9171538,1438.274359,3523602
2006,1,4635293.03,693198,20.9843989,1167.489529,3523602
2007,1,4097325.409,685080,21.25674546,1207.839644,3523602
2008,1,4215811.538,990990,20.66964835,1306.95258,3523602
2009,1,2191194.297,1004850,20.96593849,1896.791073,3523602
2010,1,4002836.25,970200,21.10588054,1126.772493,3523602
2011,1,3624574.65,1009998,20.915165,1387.531561,3523602
2012,1,1668215.395,737352,21.2350627,1612.324685,3523602
2013,1,2469113.138,1040193,20.58401697,1292.931543,3523602
2014,1,1577107.696,973566,21.74568163,1295.091841,3523602
1990,0,296856.1037,500049,20.94711803,1472.27426,3523701
1991,0,363055.0904,476388,21.12873574,1806.95521,3523701
1992,0,462367.8052,394713,20.60579204,2000.742454,3523701
1993,0,948633.8297,317592,20.90370065,1572.197329,3523701
1994,0,669867.3665,277101,21.3644635,1303.218071,3523701
1995,0,348960.5449,259479,21.27021708,1617.008433,3523701
1996,0,494572.3054,255915,20.78135077,1582.197986,3523701
1997,0,566365.2934,305613,21.07161895,1417.769044,3523701
1998,0,1013153.388,283140,21.35577436,1202.73529,3523701
1999,0,569228.2731,320265,20.94994616,1189.72882,3523701
2000,0,547148.4342,303237,20.98922112,1725.928597,3523701
2001,0,333318.599,164340,21.19132493,1499.778875,3523701
2002,0,531933.6243,224829,21.94417678,1604.052957,3523701
2003,0,367344.9953,255123,21.25696692,1662.521641,3523701
2004,0,815930.5823,255123,20.75459091,1926.179036,3523701
2005,0,797148,268191,21.16840007,1873.36311,3523701
2006,1,740310.9853,250767,21.0419239,2593.344472,3523701
2007,1,1794433.992,288090,21.60951683,1903.674128,3523701
2008,1,1210159.593,313830,20.97195952,2232.623346,3523701
2009,1,610328.6365,251262,21.24165502,2736.525541,3523701
2010,1,896687.3399,243045,21.36967116,1804.169408,3523701
2011,1,496795.4829,231363,21.10138553,1968.923779,3523701
2012,1,1399562.658,248688,21.54196741,1893.454198,3523701
2013,1,1134008.742,301257,21.1308577,1813.133644,3523701
2014,1,1408875.568,275121,22.03030126,1073.221333,3523701
1990,0,2079467.878,476388,20.3657394,1213.328668,3523800
1991,0,494515.5642,690723,20.7197438,1571.122516,3523800
1992,0,3507075.611,721512,19.69620191,1575.565099,3523800
1993,0,2115969.491,723096,19.93302673,1266.9261,3523800
1994,0,1572427.55,589743,19.84947452,1165.111127,3523800
1995,0,1658161.491,496188,20.5391938,1581.530362,3523800
1996,0,745605.2181,486882,20.03610069,1603.576333,3523800
1997,0,5000811.603,828036,20.7674538,1347.051982,3523800
1998,0,2366253.733,563112,20.56279242,1041.805446,3523800
1999,0,1662779.389,585882,20.16009955,1130.837031,3523800
2000,0,1542705.18,515691,21.03037556,1796.597827,3523800
2001,0,2177752.085,407385,20.45634455,1302.432011,3523800
2002,0,2483400.798,617760,20.94850441,1191.588235,3523800
2003,0,1641762.266,572220,20.54331318,1390.499185,3523800
2004,0,2348715.1,734580,20.17774946,1658.087711,3523800
2005,0,1914264,732600,20.45109563,1370.353697,3523800
2006,1,2736705.472,748440,20.30926219,1169.768371,3523800
2007,1,3119785.445,745470,20.91326798,1340.112054,3523800
2008,1,2146354.176,671022,20.19888799,1430.465901,3523800
2009,1,1968596.082,675972,20.66013632,1985.845505,3523800
2010,1,1463427.639,605088,20.51182752,1244.463098,3523800
2011,1,1644275.521,604395,20.28315163,1748.102474,3523800
2012,1,2721441.906,713394,19.94511869,1277.926274,3523800
2013,1,3139537.378,646173,19.3013224,1731.037836,3523800
2014,1,2348125.947,1009206,20.46496243,978.8722012,3523800
1990,0,1028918.147,475596,20.77630481,1192.027934,3523909
1991,0,664276.5059,496287,20.16374911,1570.346981,3523909
1992,0,1757182.677,520047,19.93885706,1007.266854,3523909
1993,0,1598877.682,375804,20.08749777,1295.128434,3523909
1994,0,1191869.732,396792,20.30429269,1063.376077,3523909
1995,0,899152.3422,394119,20.39573841,1539.767949,3523909
1996,0,987360.4395,337788,19.87996631,1227.594632,3523909
1997,0,658732.4713,376101,20.40668489,1385.528052,3523909
1998,0,962997.28,366201,20.79644187,1372.266913,3523909
1999,0,856718.9142,374121,20.29140927,1001.462789,3523909
2000,0,635548.5139,218196,20.06925244,1130.780202,3523909
2001,0,1075511.541,381447,20.97022117,1353.82917,3523909
2002,0,834697.3588,291258,21.58346956,1226.238816,3523909
2003,0,643450.3791,277002,20.83661399,1119.891321,3523909
2004,0,675847.4603,262647,20.28382005,1303.805946,3523909
2005,0,714978,276705,21.01398408,1073.438579,3523909
2006,1,784045.7911,240768,20.92222426,1305.507583,3523909
2007,1,704792.4702,243540,21.28978807,1116.09515,3523909
2008,1,646624.9896,236610,20.48921662,1383.686741,3523909
2009,1,476681.6371,256509,21.12622949,1681.791977,3523909
2010,1,572073.8101,295020,21.13328458,1138.634197,3523909
2011,1,591661.2783,302544,20.88595207,1241.719959,3523909
2012,1,441333.4974,245916,21.57375364,1454.81047,3523909
2013,1,722911.4703,314424,20.96222714,1127.81933,3523909
2014,1,538073.7957,267003,21.90930894,999.922231,3523909
1990,0,1333348.297,141966,20.41613567,1220.827701,3524006
1991,0,332597.5597,272745,20.00187629,1635.641226,3524006
1992,0,636523.9386,268587,19.76686744,1114.824401,3524006
1993,0,2365892.864,265122,19.97831221,1364.422086,3524006
1994,0,1022019.54,238590,20.15866831,1408.457728,3524006
1995,0,1253503.01,241461,20.25077724,1679.440366,3524006
1996,0,1259981.826,193545,19.71936297,1447.871434,3524006
1997,0,1183844.808,201168,20.31697145,1464.87437,3524006
1998,0,2213237.796,216018,20.6060718,1581.382565,3524006
1999,0,2954649.506,206118,20.05006011,1216.734423,3524006
2000,0,1959510.828,274230,20.00132344,1388.221887,3524006
2001,0,3447379.698,266409,20.68706737,1269.433956,3524006
2002,0,1411928.106,276804,21.4277889,1253.326463,3524006
2003,0,1393744.73,269676,20.67114396,1125.090185,3524006
2004,0,1275757.004,264726,20.049541,957.7898535,3524006
2005,0,1835262,258489,20.80372577,1059.53755,3524006
2006,1,1522965.214,242154,20.71187712,1525.767872,3524006
2007,1,2347839.916,249876,21.03930878,1364.830676,3524006
2008,1,1220053.221,228492,20.25978661,1261.250803,3524006
2009,1,1398633.096,235125,20.89354919,2216.23598,3524006
2010,1,1108858.776,230868,20.83528613,1584.956922,3524006
2011,1,1044302.934,229581,20.56891587,1613.722422,3524006
2012,1,1075126.926,229482,21.25434395,1974.605656,3524006
2013,1,435812.6446,188892,20.61542382,1551.980848,3524006
2014,1,427280.7097,180279,21.57087538,1261.914931,3524006
1990,0,3987828.301,6157899,21.29885424,1466.984427,3524105
1991,0,5823873.745,9340353,21.20427407,1823.718789,3524105
1992,0,12793834.3,8464500,20.76868204,1740.810863,3524105
1993,0,5610900.126,8288280,21.04283298,1467.835562,3524105
1994,0,6705677.796,8107407,21.56083366,1301.493352,3524105
1995,0,5715726.179,7780410,21.36658369,1629.057121,3524105
1996,0,9957460.45,9069885,20.93318038,1453.526718,3524105
1997,0,7667790.597,7317585,21.28583598,1768.745623,3524105
1998,0,6913581.663,7315902,21.72992012,1513.313028,3524105
1999,0,8514613.032,7618842,21.28087357,1376.216283,3524105
2000,0,7121230.805,7384410,21.30085353,1639.508299,3524105
2001,0,9902698.417,6793281,21.44956178,1330.269855,3524105
2002,0,9895240.442,6310161,22.20397224,1255.78474,3524105
2003,0,8468669.819,6280461,21.55213433,1694.806258,3524105
2004,0,10698401.75,6720318,21.30168864,1763.078664,3524105
2005,0,9915345,7087212,21.72684795,1471.693272,3524105
2006,1,11151679.7,7008012,21.48271327,1692.419867,3524105
2007,1,14831027.06,6586965,22.06005998,1540.635994,3524105
2008,1,13834830.82,8016228,21.47452264,1916.889794,3524105
2009,1,12506012.46,6794865,21.72783731,1677.067375,3524105
2010,1,10878388.99,5847138,21.89844679,1427.002095,3524105
2011,1,12935383,5499648,21.47474155,1419.957166,3524105
2012,1,15424198.69,6274125,21.93047387,1337.509454,3524105
2013,1,13228784.54,5846445,21.4962814,1295.073724,3524105
2014,1,11872395.8,5820804,22.27073639,994.3271235,3524105
1990,0,928583.8334,1495989,22.22979553,1331.269508,3524204
1991,0,1203654.398,1665180,22.27593998,1736.111517,3524204
1992,0,1891687.114,1182258,22.70909191,1695.547695,3524204
1993,0,3066913.153,1988217,22.89266581,1378.205363,3524204
1994,0,2481602.747,2052171,23.47292656,1399.836975,3524204
1995,0,2435736.618,2022273,23.21691643,1296.134944,3524204
1996,0,3507324.091,2029995,22.86109444,1222.947643,3524204
1997,0,3462289.98,2010690,23.15843446,1255.03647,3524204
1998,0,3703272.278,2366793,23.27739666,1344.999196,3524204
1999,0,2879540.779,2296503,23.09288351,980.5175091,3524204
2000,0,3915817.7,2376693,23.12919719,1233.057926,3524204
2001,0,5255160.047,2485197,23.29132621,1121.667474,3524204
2002,0,5810111,2403819,24.0431488,1304.826655,3524204
2003,0,5158434.295,2225223,23.08946944,1285.920089,3524204
2004,0,5352193.721,2386692,22.75422761,1425.64235,3524204
2005,0,4787739,2045241,23.35582179,1294.130465,3524204
2006,1,6882466.869,2745270,23.14217705,1257.194049,3524204
2007,1,4468689.911,2215620,23.71397542,1055.275261,3524204
2008,1,3451186.939,2594295,22.89155886,1312.269138,3524204
2009,1,4584877.375,2250072,22.90718204,1601.224766,3524204
2010,1,5451067.037,2158893,23.52013741,1119.837688,3524204
2011,1,4545961.123,2267001,22.48353075,1261.738704,3524204
2012,1,4352277.534,2139291,23.41539159,1269.204169,3524204
2013,1,4538722.569,2147310,22.23685449,1553.11098,3524204
2014,1,4260303.021,2324421,23.18111971,871.8052321,3524204
1990,0,8178896.062,5130180,22.00044676,1288.73527,3524303
1991,0,6046564.99,5891985,21.99733311,1423.924391,3524303
1992,0,19529357.42,5751603,21.91307075,1333.276866,3524303
1993,0,9575118.913,5739525,21.7865372,1657.391185,3524303
1994,0,9953843.839,5317983,22.31550468,1041.789693,3524303
1995,0,9165604.426,5118498,22.13632694,1551.141717,3524303
1996,0,11659916.78,4852089,21.88936749,1266.745746,3524303
1997,0,12153022.42,5028606,22.15811136,1431.151392,3524303
1998,0,10304612.26,4867830,22.38380299,1293.642555,3524303
1999,0,8358482.762,4819815,22.26048414,1655.892689,3524303
2000,0,10115474.03,4964652,22.3993464,1456.727694,3524303
2001,0,11321849.66,4910895,22.53746251,1287.115979,3524303
2002,0,14311989.56,4847733,23.20240178,1469.419697,3524303
2003,0,13604431.9,4840407,22.30221344,1160.835553,3524303
2004,0,9710136.764,4891590,21.75145454,1366.791698,3524303
2005,0,13140666,4907430,22.42902026,1110.987621,3524303
2006,1,10737789.4,4810311,22.38605655,1436.916482,3524303
2007,1,11377633.85,4817043,22.79167494,1503.005779,3524303
2008,1,11152772.9,4776453,22.09632467,1355.799339,3524303
2009,1,10431805.16,5052663,22.29315976,1887.776283,3524303
2010,1,14852000.53,4802985,22.469874,1248.887383,3524303
2011,1,21122086.86,5914062,22.17518577,1650.152058,3524303
2012,1,15288783.03,5399361,22.49816468,1160.665681,3524303
2013,1,12390464.41,5398470,21.76664297,1425.593053,3524303
2014,1,19104882.76,6700320,22.97384471,927.1838148,3524303
1990,0,169046.0029,179883,18.56342993,1038.273891,3524402
1991,0,146202.8282,128106,18.36704135,1625.828548,3524402
1992,0,181379.7509,77319,18.8696888,1205.287423,3524402
1993,0,90534.49399,96723,19.22893256,1292.21987,3524402
1994,0,117513.764,114444,19.43290188,1231.085533,3524402
1995,0,98619.28442,38907,19.98142188,1553.421655,3524402
1996,0,95453.16862,81576,20.03597053,1648.4693,3524402
1997,0,66727.89005,35343,20.54727256,1216.945929,3524402
1998,0,36621.92037,23166,20.59871319,1267.465407,3524402
1999,0,62324.26348,37422,19.95567423,1095.742521,3524402
2000,0,191654.8681,11484,20.2425801,1404.563106,3524402
2001,0,145553.9734,43659,20.80803914,1275.863456,3524402
2002,0,205682.4927,39303,21.34058299,1183.200286,3524402
2003,0,51402.59805,51480,20.60915326,1084.082203,3524402
2004,0,26890.95645,30690,19.96676,1355.045171,3524402
2005,0,120582,42471,20.71102867,1208.736697,3524402
2006,1,32999.89891,41085,20.53858256,1156.701715,3524402
2007,1,49713.04031,38412,20.7772779,1068.986157,3524402
2008,1,48422.47092,39006,20.070096,1411.960977,3524402
2009,1,393014.6523,52569,19.70570488,1563.882481,3524402
2010,1,382478.4669,56331,19.4204755,1297.072334,3524402
2011,1,285636.2997,49401,20.03871475,1292.05623,3524402
2012,1,85537.74723,51480,19.95691882,1192.745675,3524402
2013,1,157777.8788,35145,20.46915129,1106.669835,3524402
2014,1,152390.3102,15048,21.17216159,953.9564094,3524402
1990,0,438744.2549,364617,23.28145021,1161.541046,3524501
1991,0,512554.6714,337095,23.27501791,1476.873613,3524501
1992,0,627237.8683,331749,23.21609744,1381.380946,3524501
1993,0,1011941.261,283239,23.47435662,1351.302592,3524501
1994,0,883298.8219,270171,24.03844601,1183.666569,3524501
1995,0,414440.5556,256707,23.88197092,1503.707847,3524501
1996,0,334710.5502,174735,23.39725868,1358.20103,3524501
1997,0,305041.7831,174042,23.7715766,1520.535445,3524501
1998,0,403796.4785,166221,23.78924067,1757.835348,3524501
1999,0,619886.7129,350163,23.69853562,1169.333059,3524501
2000,0,586760.9905,236907,23.70500651,1643.142643,3524501
2001,0,462729.3135,153054,23.8900105,1109.589944,3524501
2002,0,649706.1446,249975,24.77843687,1128.421814,3524501
2003,0,655291.3348,266310,23.8046252,1266.09436,3524501
2004,0,666288.2167,280071,23.56867788,1216.915164,3524501
2005,0,913077,283932,24.13627998,1438.094879,3524501
2006,1,2058318.996,344817,23.82684267,1467.167151,3524501
2007,1,2158337.043,542817,24.40532566,1314.689305,3524501
2008,1,1659716.387,664290,23.58802248,1298.749078,3524501
2009,1,1839132.432,744183,23.4562702,1669.186529,3524501
2010,1,2046606.842,804870,23.81005299,999.5788999,3524501
2011,1,2625983.913,770220,23.28560801,1398.78632,3524501
2012,1,2414893.424,761805,24.05981621,1207.192972,3524501
2013,1,2179168.619,726462,22.95231813,1235.899511,3524501
2014,1,1500837.815,718344,23.88552911,1057.336575,3524501
1990,0,2122862.666,1874169,23.63786051,1257.32205,3524808
1991,0,1691347.022,1553409,23.53135154,1342.919443,3524808
1992,0,2909170.268,1988217,23.43938792,1306.124379,3524808
1993,0,5752485.887,1443123,23.92972687,1318.322496,3524808
1994,0,6169667.168,1863873,24.44162227,1067.722317,3524808
1995,0,3530530.456,1820115,24.30682188,1351.935413,3524808
1996,0,3561384.484,1893474,23.89907413,1337.874724,3524808
1997,0,2581350.348,1336995,24.13343763,1252.064599,3524808
1998,0,3547231.052,1212849,24.12890435,1328.471899,3524808
1999,0,4169013.809,1124937,24.10121238,1104.567073,3524808
2000,0,3136091.132,1145430,23.90459799,1302.74031,3524808
2001,0,4913902.141,935451,24.02385915,1368.802997,3524808
2002,0,3478036.147,863973,25.16787599,1182.69951,3524808
2003,0,3693184.879,720720,24.20682426,1305.908843,3524808
2004,0,2778166.355,662013,24.03920504,1102.10776,3524808
2005,0,3740220,874269,24.45572217,1515.567173,3524808
2006,1,4201125.685,830313,24.23457226,1509.701567,3524808
2007,1,3471911.989,742500,24.79947946,1216.660937,3524808
2008,1,3286051.835,679437,24.10263902,1303.924222,3524808
2009,1,3338092.517,940995,24.12238292,1561.871238,3524808
2010,1,6498626.972,822096,24.33182594,1147.784939,3524808
2011,1,6687551.584,1098999,24.0521512,1462.595193,3524808
2012,1,5144418.991,1258191,24.60567668,1214.994001,3524808
2013,1,4946078.281,1246509,24.0307834,1150.82427,3524808
2014,1,4927801.474,1270566,24.47062276,1327.993688,3524808
1990,0,84227.28717,70092,16.8099101,1136.686372,3524907
1991,0,21747.55129,48807,16.64377609,1648.112242,3524907
1992,0,45449.29486,53460,17.97692349,1177.338531,3524907
1993,0,50216.28698,46629,19.43150743,1202.083877,3524907
1994,0,48639.80297,48807,19.66856067,1342.803161,3524907
1995,0,61287.69295,48015,20.15593536,1447.544848,3524907
1996,0,56736.64976,44550,20.18352341,1697.0515,3524907
1997,0,56702.2711,48015,20.6792195,1176.706691,3524907
1998,0,71173.90611,48015,20.75065689,1469.753673,3524907
1999,0,35317.08264,47322,20.10454065,1006.666732,3524907
2000,0,55049.80253,46827,20.40525348,950.1858865,3524907
2001,0,32154.19593,35442,20.82659515,1090.631751,3524907
2002,0,26059.82642,27126,21.37572174,1139.911075,3524907
2003,0,15696.15048,27126,20.67507022,1005.677994,3524907
2004,0,18761.13241,27126,20.08261282,1333.289559,3524907
2005,0,30096,27621,20.76228252,1026.267388,3524907
2006,1,26737.8699,27621,20.52050716,1286.966539,3524907
2007,1,26070.12964,19701,20.74005047,1043.427184,3524907
2008,1,20993.79553,25641,20.0911903,649.4474105,3524907
2009,1,,22473,19.83126633,1721.765351,3524907
2010,1,,22473,19.48052194,1265.22689,3524907
2011,1,8181.444366,10296,20.16195722,1187.984642,3524907
2012,1,10147.57457,7623,20.0330481,1195.541223,3524907
